sgRNA	Gene	R0_1	R0_2	R0_3	Rpost_1	Rpost_2	Rpost_3	Rpost_4	S0_1	S0_2	S0_3	Spost_1	Spost_2	Spost_3
sgCTPS1_8	CTPS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS1_9	CTPS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS1_10	CTPS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_1	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_2	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_3	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS1_5	CTPS1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_4	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_6	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_7	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_8	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_9	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_10	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_1	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_2	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_3	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCTPS2_5	CTPS2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_4	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_6	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_7	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_8	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_9	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_10	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_1	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_2	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_3	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCUBN_5	CUBN	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_4	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_6	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_7	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_9	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_10	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_1	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_2	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_3	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561_5	CYB561	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_4	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_6	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_7	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_8	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_9	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_10	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_1	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_2	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB561A3_5	CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_4	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_6	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_7	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_8	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_9	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_10	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_1	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_2	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_3	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5A_5	CYB5A	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_4	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_6	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_7	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_8	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_9	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_1	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_2	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_3	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5B_5	CYB5B	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_4	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_6	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_7	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_8	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_9	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_10	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_1	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_2	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_3	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D1_5	CYB5D1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_4	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_6	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_7	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_8	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_9	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_10	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_1	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_2	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_3	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5D2_5	CYB5D2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_4	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_6	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_7	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_8	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_9	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_10	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_1	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_2	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_3	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R1_5	CYB5R1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_6	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_7	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_8	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_9	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_10	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_1	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_2	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_3	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R2_5	CYB5R2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_4	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_6	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_7	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_8	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_9	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_10	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_1	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_2	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_3	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R3_5	CYB5R3	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_4	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_6	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_7	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_8	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_9	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_10	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_1	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_2	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_3	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5R4_5	CYB5R4	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_4	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_6	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_7	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_8	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_9	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_10	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_1	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_2	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_3	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYB5RL_5	CYB5RL	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_4	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_6	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_7	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_8	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_9	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_10	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_1	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_2	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_3	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBA_5	CYBA	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_4	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_6	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_7	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_8	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_9	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_10	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_1	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_2	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_3	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBB_5	CYBB	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_4	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_6	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_7	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_8	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_9	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_10	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_1	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_2	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_3	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYBRD1_5	CYBRD1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_4	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_5	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_6	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_7	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_8	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_9	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYC1_10	CYC1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_1	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_3	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_4	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_5	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_6	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_7	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_8	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_9	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_10	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYCS_2	CYCS	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_1	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_4	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_5	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_6	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_7	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_8	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_9	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_10	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11A1_2	CYP11A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_1	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_3	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_4	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_5	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_6	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_7	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_8	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_9	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_10	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B1_2	CYP11B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_1	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_3	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_4	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_5	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_6	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_7	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_8	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_9	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP11B2_2	CYP11B2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_1	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_3	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_4	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_5	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_6	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_7	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_8	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_9	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_10	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP17A1_2	CYP17A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_1	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_3	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_4	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_5	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_6	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_7	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_8	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_9	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_10	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP19A1_2	CYP19A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_1	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_3	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_4	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_5	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_6	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_7	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_8	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_9	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_10	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A1_2	CYP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_1	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_3	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_4	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_5	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_6	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_7	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_8	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_9	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_10	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1A2_2	CYP1A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_1	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_3	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_4	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_5	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_6	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_7	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_8	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_9	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_10	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP1B1_2	CYP1B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_1	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_3	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_4	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_5	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_6	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_7	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_8	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_9	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_10	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP20A1_2	CYP20A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_1	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_3	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_4	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_5	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_6	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_7	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_8	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_9	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_10	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP21A2_2	CYP21A2	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_1	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_3	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_4	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_5	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_6	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_7	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_8	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_9	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_10	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP24A1_2	CYP24A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_1	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_3	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_4	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_5	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_7	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_8	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_9	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_10	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26A1_2	CYP26A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_1	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_3	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_4	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_6	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_7	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_8	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_9	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_10	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26B1_2	CYP26B1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_3	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_4	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_5	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_6	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_7	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_8	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_9	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_10	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP26C1_2	CYP26C1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP27A1_1	CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP27A1_3	CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP27A1_4	CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP27A1_5	CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP27A1_6	CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP27A1_7	CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP27A1_8	CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0
sgCYP27A1_9	CYP27A1	0	0	0	0	0	0	0	0	0	0	0	0	0
